date,location,location_type,location_standardized,location_standardized_type,data_type,value
2020-03-16,Arkansas,state,05,fips_code,deaths_total,0
2020-03-16,California,state,06,fips_code,cases_total,588
2020-03-16,California,state,06,fips_code,deaths_total,11
2020-03-16,Colorado,state,08,fips_code,cases_total,161
2020-03-16,Colorado,state,08,fips_code,deaths_total,2
2020-03-16,Connecticut,state,09,fips_code,cases_total,41
2020-03-16,Connecticut,state,09,fips_code,deaths_total,0
2020-03-16,Delaware,state,10,fips_code,cases_total,8
2020-03-16,Delaware,state,10,fips_code,deaths_total,0
2020-03-16,District of Columbia,state,11,fips_code,cases_total,22
2020-03-16,District of Columbia,state,11,fips_code,deaths_total,0
2020-03-16,Florida,state,12,fips_code,cases_total,141
2020-03-16,Florida,state,12,fips_code,deaths_total,4
2020-03-16,Georgia,state,13,fips_code,cases_total,118
2020-03-16,Georgia,state,13,fips_code,deaths_total,1
2020-03-16,Guam,state,66,fips_code,cases_total,3
2020-03-16,Guam,state,66,fips_code,deaths_total,0
2020-03-16,Hawaii,state,15,fips_code,cases_total,10
2020-03-16,Hawaii,state,15,fips_code,deaths_total,0
2020-03-16,Idaho,state,16,fips_code,cases_total,5
2020-03-16,Idaho,state,16,fips_code,deaths_total,0
2020-03-16,Illinois,state,17,fips_code,cases_total,104
2020-03-16,Illinois,state,17,fips_code,deaths_total,0
2020-03-16,Indiana,state,18,fips_code,cases_total,24
2020-03-16,Indiana,state,18,fips_code,deaths_total,1
2020-03-16,Iowa,state,19,fips_code,cases_total,22
2020-03-16,Iowa,state,19,fips_code,deaths_total,0
2020-03-16,Kansas,state,20,fips_code,cases_total,11
2020-03-16,Kansas,state,20,fips_code,deaths_total,1
2020-03-16,Kentucky,state,21,fips_code,cases_total,22
2020-03-16,Kentucky,state,21,fips_code,deaths_total,1
2020-03-16,Louisiana,state,22,fips_code,cases_total,137
2020-03-16,Louisiana,state,22,fips_code,deaths_total,3
2020-03-16,Maine,state,23,fips_code,cases_total,17
2020-03-16,Maine,state,23,fips_code,deaths_total,0
2020-03-16,Maryland,state,24,fips_code,cases_total,39
2020-03-16,Maryland,state,24,fips_code,deaths_total,0
2020-03-16,Massachusetts,state,25,fips_code,cases_total,197
2020-03-16,Massachusetts,state,25,fips_code,deaths_total,0
2020-03-16,Michigan,state,26,fips_code,cases_total,54
2020-03-16,Michigan,state,26,fips_code,deaths_total,0
2020-03-16,Minnesota,state,27,fips_code,cases_total,54
2020-03-16,Minnesota,state,27,fips_code,deaths_total,0
2020-03-16,Mississippi,state,28,fips_code,cases_total,12
2020-03-16,Mississippi,state,28,fips_code,deaths_total,0
2020-03-16,Missouri,state,29,fips_code,cases_total,9
2020-03-16,Missouri,state,29,fips_code,deaths_total,0
2020-03-16,Montana,state,30,fips_code,cases_total,8
2020-03-16,Montana,state,30,fips_code,deaths_total,0
2020-03-16,Nebraska,state,31,fips_code,cases_total,33
2020-03-16,Nebraska,state,31,fips_code,deaths_total,0
2020-03-16,Nevada,state,32,fips_code,cases_total,45
2020-03-16,Nevada,state,32,fips_code,deaths_total,1
2020-03-16,New Hampshire,state,33,fips_code,cases_total,17
2020-03-16,New Hampshire,state,33,fips_code,deaths_total,0
2020-03-16,New Jersey,state,34,fips_code,cases_total,176
2020-03-16,New Jersey,state,34,fips_code,deaths_total,3
2020-03-16,New Mexico,state,35,fips_code,cases_total,21
2020-03-16,New Mexico,state,35,fips_code,deaths_total,0
2020-03-16,New York,state,36,fips_code,cases_total,950
2020-03-16,New York,state,36,fips_code,deaths_total,10
2020-03-16,North Carolina,state,37,fips_code,cases_total,34
2020-03-16,North Carolina,state,37,fips_code,deaths_total,0
2020-03-16,North Dakota,state,38,fips_code,cases_total,1
2020-03-16,North Dakota,state,38,fips_code,deaths_total,0
2020-03-16,Ohio,state,39,fips_code,cases_total,50
2020-03-16,Ohio,state,39,fips_code,deaths_total,0
2020-03-16,Oklahoma,state,40,fips_code,cases_total,10
2020-03-16,Oklahoma,state,40,fips_code,deaths_total,0
2020-03-16,Oregon,state,41,fips_code,cases_total,46
2020-03-16,Oregon,state,41,fips_code,deaths_total,1
2020-03-16,Pennsylvania,state,42,fips_code,cases_total,81
2020-03-16,Pennsylvania,state,42,fips_code,deaths_total,0
2020-03-16,Puerto Rico,state,72,fips_code,cases_total,5
2020-03-16,Puerto Rico,state,72,fips_code,deaths_total,0
2020-03-16,Rhode Island,state,44,fips_code,cases_total,21
2020-03-16,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-16,South Carolina,state,45,fips_code,cases_total,33
2020-03-16,South Carolina,state,45,fips_code,deaths_total,1
2020-03-16,South Dakota,state,46,fips_code,cases_total,10
2020-03-16,South Dakota,state,46,fips_code,deaths_total,1
2020-03-16,Tennessee,state,47,fips_code,cases_total,52
2020-03-16,Tennessee,state,47,fips_code,deaths_total,0
2020-03-16,Texas,state,48,fips_code,cases_total,87
2020-03-16,Texas,state,48,fips_code,deaths_total,1
2020-03-16,Utah,state,49,fips_code,cases_total,40
2020-03-16,Utah,state,49,fips_code,deaths_total,0
2020-03-16,Vermont,state,50,fips_code,cases_total,12
2020-03-16,Vermont,state,50,fips_code,deaths_total,0
2020-03-16,Virgin Islands,state,78,fips_code,cases_total,2
2020-03-16,Virgin Islands,state,78,fips_code,deaths_total,0
2020-03-16,Virginia,state,51,fips_code,cases_total,51
2020-03-16,Virginia,state,51,fips_code,deaths_total,1
2020-03-16,Washington,state,53,fips_code,cases_total,794
2020-03-16,Washington,state,53,fips_code,deaths_total,48
2020-03-16,Wisconsin,state,55,fips_code,cases_total,47
2020-03-16,Wisconsin,state,55,fips_code,deaths_total,0
2020-03-16,Wyoming,state,56,fips_code,cases_total,10
2020-03-16,Wyoming,state,56,fips_code,deaths_total,0
2020-03-17,Alabama,state,01,fips_code,cases_total,39
2020-03-17,Alabama,state,01,fips_code,deaths_total,0
2020-03-17,Alaska,state,02,fips_code,cases_total,6
2020-03-17,Alaska,state,02,fips_code,deaths_total,0
2020-03-17,Arizona,state,04,fips_code,cases_total,20
2020-03-17,Arizona,state,04,fips_code,deaths_total,0
2020-03-17,Arkansas,state,05,fips_code,cases_total,22
2020-03-17,Arkansas,state,05,fips_code,deaths_total,0
2020-03-17,California,state,06,fips_code,cases_total,732
2020-03-17,California,state,06,fips_code,deaths_total,14
2020-03-17,Colorado,state,08,fips_code,cases_total,183
2020-03-17,Colorado,state,08,fips_code,deaths_total,3
2020-03-17,Connecticut,state,09,fips_code,cases_total,68
2020-03-17,Connecticut,state,09,fips_code,deaths_total,0
2020-03-17,Delaware,state,10,fips_code,cases_total,16
2020-03-17,Delaware,state,10,fips_code,deaths_total,0
2020-03-17,District of Columbia,state,11,fips_code,cases_total,31
2020-03-17,District of Columbia,state,11,fips_code,deaths_total,0
2020-03-17,Florida,state,12,fips_code,cases_total,210
2020-03-17,Florida,state,12,fips_code,deaths_total,6
2020-03-17,Georgia,state,13,fips_code,cases_total,142
2020-03-17,Georgia,state,13,fips_code,deaths_total,1
2020-03-17,Guam,state,66,fips_code,cases_total,3
2020-03-17,Guam,state,66,fips_code,deaths_total,0
2020-03-17,Hawaii,state,15,fips_code,cases_total,14
2020-03-17,Hawaii,state,15,fips_code,deaths_total,0
2020-03-17,Idaho,state,16,fips_code,cases_total,9
2020-03-17,Idaho,state,16,fips_code,deaths_total,0
2020-03-17,Illinois,state,17,fips_code,cases_total,159
2020-03-17,Illinois,state,17,fips_code,deaths_total,1
2020-03-17,Indiana,state,18,fips_code,cases_total,30
2020-03-17,Indiana,state,18,fips_code,deaths_total,2
2020-03-17,Iowa,state,19,fips_code,cases_total,29
2020-03-17,Iowa,state,19,fips_code,deaths_total,0
2020-03-17,Kansas,state,20,fips_code,cases_total,17
2020-03-17,Kansas,state,20,fips_code,deaths_total,1
2020-03-17,Kentucky,state,21,fips_code,cases_total,26
2020-03-17,Kentucky,state,21,fips_code,deaths_total,1
2020-03-17,Louisiana,state,22,fips_code,cases_total,196
2020-03-17,Louisiana,state,22,fips_code,deaths_total,5
2020-03-17,Maine,state,23,fips_code,cases_total,32
2020-03-17,Maine,state,23,fips_code,deaths_total,0
2020-03-17,Maryland,state,24,fips_code,cases_total,57
2020-03-17,Maryland,state,24,fips_code,deaths_total,0
2020-03-17,Massachusetts,state,25,fips_code,cases_total,218
2020-03-17,Massachusetts,state,25,fips_code,deaths_total,0
2020-03-17,Michigan,state,26,fips_code,cases_total,65
2020-03-17,Michigan,state,26,fips_code,deaths_total,0
2020-03-17,Minnesota,state,27,fips_code,cases_total,60
2020-03-17,Minnesota,state,27,fips_code,deaths_total,0
2020-03-17,Mississippi,state,28,fips_code,cases_total,21
2020-03-17,Mississippi,state,28,fips_code,deaths_total,0
2020-03-17,Missouri,state,29,fips_code,cases_total,16
2020-03-17,Missouri,state,29,fips_code,deaths_total,0
2020-03-17,Montana,state,30,fips_code,cases_total,8
2020-03-17,Montana,state,30,fips_code,deaths_total,0
2020-03-17,Nebraska,state,31,fips_code,cases_total,36
2020-03-17,Nebraska,state,31,fips_code,deaths_total,0
2020-03-17,Nevada,state,32,fips_code,cases_total,55
2020-03-17,Nevada,state,32,fips_code,deaths_total,1
2020-03-17,New Hampshire,state,33,fips_code,cases_total,26
2020-03-17,New Hampshire,state,33,fips_code,deaths_total,0
2020-03-17,New Jersey,state,34,fips_code,cases_total,268
2020-03-17,New Jersey,state,34,fips_code,deaths_total,3
2020-03-17,New Mexico,state,35,fips_code,cases_total,23
2020-03-17,New Mexico,state,35,fips_code,deaths_total,0
2020-03-17,New York,state,36,fips_code,cases_total,1374
2020-03-17,New York,state,36,fips_code,deaths_total,17
2020-03-17,North Carolina,state,37,fips_code,cases_total,42
2020-03-17,North Carolina,state,37,fips_code,deaths_total,0
2020-03-17,North Dakota,state,38,fips_code,cases_total,5
2020-03-17,North Dakota,state,38,fips_code,deaths_total,0
2020-03-17,Ohio,state,39,fips_code,cases_total,67
2020-03-17,Ohio,state,39,fips_code,deaths_total,0
2020-03-17,Oklahoma,state,40,fips_code,cases_total,18
2020-03-17,Oklahoma,state,40,fips_code,deaths_total,0
2020-03-17,Oregon,state,41,fips_code,cases_total,66
2020-03-17,Oregon,state,41,fips_code,deaths_total,2
2020-03-17,Pennsylvania,state,42,fips_code,cases_total,101
2020-03-17,Pennsylvania,state,42,fips_code,deaths_total,0
2020-03-17,Puerto Rico,state,72,fips_code,cases_total,5
2020-03-17,Puerto Rico,state,72,fips_code,deaths_total,0
2020-03-17,Rhode Island,state,44,fips_code,cases_total,23
2020-03-17,Rhode Island,state,44,fips_code,deaths_total,0
2020-03-17,South Carolina,state,45,fips_code,cases_total,47
2020-03-17,South Carolina,state,45,fips_code,deaths_total,1
2020-03-17,South Dakota,state,46,fips_code,cases_total,11
2020-03-17,South Dakota,state,46,fips_code,deaths_total,1
2020-03-17,Tennessee,state,47,fips_code,cases_total,73
2020-03-17,Tennessee,state,47,fips_code,deaths_total,0
2020-03-17,Texas,state,48,fips_code,cases_total,106
2020-03-17,Texas,state,48,fips_code,deaths_total,1
2020-03-17,Utah,state,49,fips_code,cases_total,51
2020-03-17,Utah,state,49,fips_code,deaths_total,0
2020-03-17,Vermont,state,50,fips_code,cases_total,14
